GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:R-HSA-109582	Hemostasis	0.03612591873203575	0.03612591873203575	+1	ENSG00000089250,ENSG00000137486,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000050820,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000197122,ENSG00000142875,ENSG00000169398,ENSG00000072062,ENSG00000138798,ENSG00000127588,ENSG00000103653
REAC:R-HSA-451326	Activation of kainate receptors upon glutamate binding	0.03937986578692643	0.03937986578692643	+1	ENSG00000132535,ENSG00000176533,ENSG00000078369,ENSG00000127588
REAC:R-HSA-373080	Class B/2 (Secretin family receptors)	0.04343925452310618	0.04343925452310618	+1	ENSG00000139549,ENSG00000176533,ENSG00000078369,ENSG00000164690,ENSG00000163501,ENSG00000127588
REAC:R-HSA-180336	SHC1 events in EGFR signaling	0.04492383727836024	0.04492383727836024	+1	ENSG00000160691,ENSG00000146648,ENSG00000138798
REAC:R-HSA-9634600	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	0.04492383727836024	0.04492383727836024	+1	ENSG00000165059,ENSG00000142875,ENSG00000072062
REAC:R-HSA-442720	CREB1 phosphorylation through the activation of Adenylate Cyclase	0.04492383727836024	0.04492383727836024	+1	ENSG00000165059,ENSG00000142875,ENSG00000072062
REAC:R-HSA-983712	Ion channel transport	0.04608401188166085	0.04608401188166085	+1	ENSG00000198838,ENSG00000119782,ENSG00000198363,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000186439,ENSG00000118729
WP:WP4249	Hedgehog signaling pathway	2.7173403868714175e-10	2.7173403868714175e-10	+1	ENSG00000139549,ENSG00000137486,ENSG00000141480,ENSG00000165059,ENSG00000142875,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000164690,ENSG00000163501
WP:WP3929	Chemokine signaling pathway	9.042851882640784e-10	9.042851882640784e-10	+1	ENSG00000137486,ENSG00000141480,ENSG00000160691,ENSG00000050820,ENSG00000120899,ENSG00000177885,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000142875,ENSG00000169398,ENSG00000173020,ENSG00000089159,ENSG00000127588,ENSG00000103653
WP:WP536	Calcium regulation in cardiac cells	3.836806861084437e-9	3.836806861084437e-9	+1	ENSG00000198838,ENSG00000137486,ENSG00000141480,ENSG00000088832,ENSG00000176533,ENSG00000078369,ENSG00000142875,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000160014,ENSG00000118729,ENSG00000127588
WP:WP4223	Ras signaling	5.1311886362276395e-8	5.1311886362276395e-8	+1	ENSG00000129007,ENSG00000160691,ENSG00000177885,ENSG00000176533,ENSG00000178372,ENSG00000078369,ENSG00000165059,ENSG00000142875,ENSG00000178363,ENSG00000072062,ENSG00000169885,ENSG00000160014,ENSG00000146648,ENSG00000127588
WP:WP289	Myometrial relaxation and contraction pathways	8.819242404810245e-7	8.819242404810245e-7	+1	ENSG00000198838,ENSG00000089250,ENSG00000137486,ENSG00000141480,ENSG00000176533,ENSG00000078369,ENSG00000142875,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000160014,ENSG00000127588
WP:WP4659	Gastrin signaling pathway	0.000005974252310166352	0.000005974252310166352	+1	ENSG00000137486,ENSG00000141480,ENSG00000160691,ENSG00000050820,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000072062,ENSG00000146648,ENSG00000089159
WP:WP437	EGF EGFR signaling pathway	0.000013096019181784666	0.000013096019181784666	+1	ENSG00000160691,ENSG00000050820,ENSG00000120899,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000138798,ENSG00000127947,ENSG00000103653
WP:WP3303	RAC1 PAK1 p38 MMP2 pathway	0.000015266002590811733	0.000015266002590811733	+1	ENSG00000089250,ENSG00000141738,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000089159
WP:WP3680	Physico chemical features and toxicity associated pathways	0.00020954677994830065	0.00020954677994830065	+1	ENSG00000089250,ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736
WP:WP3679	Cell type dependent selectivity of CCK2R signaling	0.0005350688936635585	0.0005350688936635585	+1	ENSG00000198838,ENSG00000198626,ENSG00000196218,ENSG00000004468
WP:WP2643	Nanoparticle mediated activation of receptor signaling	0.0005412172717834784	0.0005412172717834784	+1	ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000089159
WP:WP4941	GPR143 in melanocytes and retinal pigment epithelium cells	0.0007743975633541088	0.0007743975633541088	+1	ENSG00000137486,ENSG00000141480,ENSG00000165059,ENSG00000142875,ENSG00000072062
WP:WP47	Hedgehog signaling pathway	0.0013357656125942187	0.0013357656125942187	+1	ENSG00000139549,ENSG00000173020,ENSG00000164690,ENSG00000163501
WP:WP313	Hepatocyte growth factor receptor signaling	0.0014724052972131742	0.0014724052972131742	+1	ENSG00000120899,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000089159
WP:WP35	G protein signaling pathways	0.001586116545918305	0.001586116545918305	+1	ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000142875,ENSG00000141404,ENSG00000072062,ENSG00000127588
WP:WP673	ErbB signaling pathway	0.001586116545918305	0.001586116545918305	+1	ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000138798
WP:WP185	Integrin mediated cell adhesion	0.003649829873331849	0.003649829873331849	+1	ENSG00000160691,ENSG00000050820,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000089159,ENSG00000103653
WP:WP4685	Melanoma	0.0036857497532311128	0.0036857497532311128	+1	ENSG00000129007,ENSG00000177885,ENSG00000178372,ENSG00000178363,ENSG00000169885,ENSG00000160014
WP:WP5300	TROP2 regulatory signaling	0.0053773189540230444	0.0053773189540230444	+1	ENSG00000148400,ENSG00000197122,ENSG00000184292,ENSG00000169398,ENSG00000146648
WP:WP4756	Renin angiotensin aldosterone system RAAS 	0.0053773189540230444	0.0053773189540230444	+1	ENSG00000129007,ENSG00000178372,ENSG00000178363,ENSG00000169885,ENSG00000160014
WP:WP2037	Prolactin signaling pathway	0.0059911925078387366	0.0059911925078387366	+1	ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000141736,ENSG00000089159
WP:WP306	Focal adhesion	0.007020862128080199	0.007020862128080199	+1	ENSG00000160691,ENSG00000050820,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000138798
WP:WP4806	EGFR tyrosine kinase inhibitor resistance	0.012290430507807992	0.012290430507807992	+1	ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000146648,ENSG00000141736,ENSG00000138798
WP:WP138	Androgen receptor signaling pathway	0.013135212706612413	0.013135212706612413	+1	ENSG00000116030,ENSG00000169083,ENSG00000197122,ENSG00000169398,ENSG00000108175,ENSG00000146648
WP:WP5144	NRP1 triggered signaling pathways in pancreatic cancer 	0.013385264654142671	0.013385264654142671	+1	ENSG00000050820,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000138798
WP:WP2374	Oncostatin M signaling pathway	0.01746601802509208	0.01746601802509208	+1	ENSG00000160691,ENSG00000120899,ENSG00000177885,ENSG00000197122,ENSG00000089159
WP:WP2355	Corticotropin releasing hormone signaling pathway	0.019227319679677765	0.019227319679677765	+1	ENSG00000137486,ENSG00000141480,ENSG00000078369,ENSG00000169398,ENSG00000100077,ENSG00000130726
WP:WP2436	Dopamine metabolism	0.025985134705204024	0.025985134705204024	+1	ENSG00000165059,ENSG00000142875,ENSG00000072062
WP:WP244	Alpha 6 beta 4 signaling pathway	0.02690460926169026	0.02690460926169026	+1	ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000169398
WP:WP5343	Abnormal calcium handling and its effects on muscle contraction in DMD	0.03286901073073142	0.03286901073073142	+1	ENSG00000143318,ENSG00000196218,ENSG00000186439
WP:WP382	MAPK signaling pathway	0.03704289189518534	0.03704289189518534	+1	ENSG00000109971,ENSG00000137486,ENSG00000141480,ENSG00000177885,ENSG00000165059,ENSG00000142875,ENSG00000072062,ENSG00000146648,ENSG00000138798
TF:M07354	Factor: Egr-1; motif: GCGGGGGCGG	0.004617568393717706	0.004617568393717706	+1	ENSG00000148400,ENSG00000132535,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000105426,ENSG00000109971,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000152229,ENSG00000088832,ENSG00000120899,ENSG00000204256,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000067365,ENSG00000198363,ENSG00000078369,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000142875,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000166407,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000183715,ENSG00000100077,ENSG00000178363,ENSG00000173020,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000163501,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000136159,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243,ENSG00000112874,ENSG00000004468
TF:M07354_1	Factor: Egr-1; motif: GCGGGGGCGG; match class: 1	0.007625391527482472	0.007625391527482472	+1	ENSG00000148400,ENSG00000198838,ENSG00000145687,ENSG00000109971,ENSG00000110031,ENSG00000137486,ENSG00000188612,ENSG00000237172,ENSG00000050820,ENSG00000139197,ENSG00000152229,ENSG00000204256,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000078369,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000100077,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000156521,ENSG00000146648,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000136159,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243
TF:M08878	Factor: EGR; motif: CGCCCCCGCNN	0.015516783671369674	0.015516783671369674	+1	ENSG00000148400,ENSG00000132535,ENSG00000198838,ENSG00000145687,ENSG00000105426,ENSG00000109971,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000152229,ENSG00000088832,ENSG00000120899,ENSG00000204256,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000067365,ENSG00000078369,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000166407,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000100077,ENSG00000178363,ENSG00000173020,ENSG00000175356,ENSG00000072062,ENSG00000171806,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000163501,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000136159,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243,ENSG00000112874,ENSG00000004468
TF:M02036_1	Factor: WT1; motif: CGCCCCCNCN; match class: 1	0.022956933673182234	0.022956933673182234	+1	ENSG00000148400,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000105426,ENSG00000109971,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000152229,ENSG00000204256,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000142875,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000100077,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000163501,ENSG00000156521,ENSG00000146648,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243,ENSG00000112874
TF:M12351_1	Factor: TIEG1; motif: NCCCNSNCCCCGCCCCC; match class: 1	0.025736980189689732	0.025736980189689732	+1	ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000105426,ENSG00000103254,ENSG00000109971,ENSG00000110031,ENSG00000129007,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000204256,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000214562,ENSG00000119782,ENSG00000198363,ENSG00000078369,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000142875,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000183715,ENSG00000080815,ENSG00000100077,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000164690,ENSG00000163501,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000150787,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000140876,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000135617,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243,ENSG00000112874
TF:M08878_1	Factor: EGR; motif: CGCCCCCGCNN; match class: 1	0.030469368733615606	0.030469368733615606	+1	ENSG00000148400,ENSG00000198838,ENSG00000145687,ENSG00000109971,ENSG00000110031,ENSG00000137486,ENSG00000237172,ENSG00000050820,ENSG00000139197,ENSG00000152229,ENSG00000204256,ENSG00000132589,ENSG00000116030,ENSG00000176533,ENSG00000078369,ENSG00000169083,ENSG00000197122,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000100077,ENSG00000178363,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000146648,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000127947,ENSG00000127588
TF:M12726	Factor: PURBETA; motif: NCWGRGGCTGGGG	0.03701363294437833	0.03701363294437833	+1	ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000089250,ENSG00000105426,ENSG00000103254,ENSG00000140368,ENSG00000172824,ENSG00000109971,ENSG00000129007,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000175470,ENSG00000139197,ENSG00000152229,ENSG00000221886,ENSG00000213965,ENSG00000204256,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000214562,ENSG00000178372,ENSG00000189350,ENSG00000198363,ENSG00000078369,ENSG00000169717,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000244462,ENSG00000197122,ENSG00000184292,ENSG00000142875,ENSG00000203791,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000139160,ENSG00000166321,ENSG00000180900,ENSG00000168214,ENSG00000169398,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000183715,ENSG00000080815,ENSG00000184716,ENSG00000178363,ENSG00000072062,ENSG00000169885,ENSG00000164690,ENSG00000162928,ENSG00000160014,ENSG00000146700,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000141867,ENSG00000118729,ENSG00000135617,ENSG00000130726,ENSG00000127588,ENSG00000004468,ENSG00000103653
TF:M04953	Factor: Sp1; motif: GGNDGGRGGCGGGG	0.044989502321779284	0.044989502321779284	+1	ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000157322,ENSG00000145687,ENSG00000089250,ENSG00000105426,ENSG00000103254,ENSG00000109971,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000167378,ENSG00000204256,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000067365,ENSG00000119782,ENSG00000198363,ENSG00000078369,ENSG00000137312,ENSG00000169083,ENSG00000244462,ENSG00000197122,ENSG00000162521,ENSG00000184292,ENSG00000142875,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000139160,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000146757,ENSG00000185522,ENSG00000183310,ENSG00000183715,ENSG00000080815,ENSG00000184716,ENSG00000100077,ENSG00000178363,ENSG00000173020,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000169885,ENSG00000170606,ENSG00000163501,ENSG00000161533,ENSG00000146700,ENSG00000146648,ENSG00000141736,ENSG00000140876,ENSG00000089159,ENSG00000141867,ENSG00000130726,ENSG00000127947,ENSG00000126243,ENSG00000112874,ENSG00000004468
MIRNA:hsa-miR-619-3p	hsa-miR-619-3p	0.03744794830361621	0.03744794830361621	+1	ENSG00000145687,ENSG00000188612,ENSG00000167378,ENSG00000142949,ENSG00000168214
CORUM:5177	Polycystin-1 multiprotein complex (ACTN1, CDH1, SRC, JUP, VCL, CTNNB1, PXN, BCAR1, PKD1, PTK2, TLN1)	0.004223789820866139	0.004223789820866139	+1	ENSG00000050820,ENSG00000169398,ENSG00000089159
CORUM:2907	RBP-Jkappa-Notch1 complex	0.016672997782352594	0.016672997782352594	+1	ENSG00000148400,ENSG00000168214
CORUM:5282	CAS-SRC-FAK complex	0.016672997782352594	0.016672997782352594	+1	ENSG00000050820,ENSG00000169398
CORUM:2946	YY1-Notch1-RBP-Jkappa complex	0.016672997782352594	0.016672997782352594	+1	ENSG00000148400,ENSG00000168214
CORUM:7116	GRB7-PTK2 complex	0.016672997782352594	0.016672997782352594	+1	ENSG00000141738,ENSG00000169398
CORUM:6925	MAPK1-PTK2-PXN complex	0.016672997782352594	0.016672997782352594	+1	ENSG00000169398,ENSG00000089159
CORUM:2897	RBPJ-NOTCH1-MAML1 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000148400,ENSG00000168214
CORUM:7209	GNAS-L-GNB1-GNG13 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000078369,ENSG00000127588
CORUM:7170	GNAS-L-GNB1-GNG7 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000176533,ENSG00000078369
CORUM:7092	GNAI1-GNB1-GNG13 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000078369,ENSG00000127588
CORUM:7066	GNAI1-GNB1-GNG7 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000176533,ENSG00000078369
CORUM:6921	FAK–p130Cas–MT1 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000050820,ENSG00000169398
CORUM:3113	RBPJ-NOTCH1-MAML1 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000148400,ENSG00000168214
CORUM:2890	RBPJ-NOTCH1-MAML1 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000148400,ENSG00000168214
CORUM:2726	PXN-ITGB5-PTK2 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000169398,ENSG00000089159
CORUM:2542	EGFR-CBL-GRB2 complex	0.049772424317445996	0.049772424317445996	+1	ENSG00000177885,ENSG00000146648
HP:0004758	Effort-induced polymorphic ventricular tachycardia	0.0009061105499838595	0.0009061105499838595	+1	ENSG00000198626,ENSG00000186439,ENSG00000118729
HP:0034039	Ventricular couplet	0.0009061105499838595	0.0009061105499838595	+1	ENSG00000198626,ENSG00000186439,ENSG00000118729
HP:0034040	Bidirectional ventricular tachycardia	0.003601949445616968	0.003601949445616968	+1	ENSG00000198626,ENSG00000186439,ENSG00000118729
HP:0034041	Ventricular ectopy	0.003601949445616968	0.003601949445616968	+1	ENSG00000198626,ENSG00000186439,ENSG00000118729
HP:0025478	Atrial standstill	0.01778699427263383	0.01778699427263383	+1	ENSG00000198626,ENSG00000186439,ENSG00000118729
