# version: e111_eg58_p18_f463989d
# date: 10/1/2024, 1:22:27 PM
# organism: hsapiens
# all results: false
# ordered: false
# no iea: false
# sources: GO:MF,GO:BP,GO:CC,KEGG,REAC,WP,TF,MIRNA,HPA,CORUM,HP
# combined: false
# numeric ns: ENTREZGENE_ACC
# domain scope: annotated
# measure underrepresentation: false
# significance threshold method: g_SCS
# user threshold: 0.05
# no evidences: false
# query genes included: query_1<ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000089250,ENSG00000105426,ENSG00000103254,ENSG00000140368,ENSG00000172824,ENSG00000109971,ENSG00000166444,ENSG00000110031,ENSG00000129007,ENSG00000133835,ENSG00000137486,ENSG00000203740,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000167378,ENSG00000152229,ENSG00000221886,ENSG00000206069,ENSG00000088832,ENSG00000120899,ENSG00000213965,ENSG00000204256,ENSG00000132589,ENSG00000197037,ENSG00000177885,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000067365,ENSG00000214562,ENSG00000119782,ENSG00000178372,ENSG00000189350,ENSG00000198363,ENSG00000078369,ENSG00000169717,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000244462,ENSG00000197122,ENSG00000162521,ENSG00000184292,ENSG00000142875,ENSG00000203791,ENSG00000143318,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000139160,ENSG00000166321,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000188100,ENSG00000169398,ENSG00000166407,ENSG00000108175,ENSG00000141404,ENSG00000186439,ENSG00000146757,ENSG00000185522,ENSG00000183310,ENSG00000183715,ENSG00000080815,ENSG00000184716,ENSG00000100077,ENSG00000178363,ENSG00000173020,ENSG00000175356,ENSG00000072062,ENSG00000171806,ENSG00000171813,ENSG00000169925,ENSG00000169885,ENSG00000170606,ENSG00000164690,ENSG00000163501,ENSG00000162928,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000150787,ENSG00000146700,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000140876,ENSG00000089159,ENSG00000138798,ENSG00000141867,ENSG00000118729,ENSG00000137727,ENSG00000136943,ENSG00000136159,ENSG00000135617,ENSG00000130950,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000108788,ENSG00000126243,ENSG00000112874,ENSG00000004468,ENSG00000103653>
# query genes not included: ,
# query genes duplicates: none
"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Signaling by ERBB2 TMD/JMD mutants","REAC:R-HSA-9665686","false","0.0047365404684849765","2.324538747778271","18","88","4","10842","ENSG00000160691,ENSG00000146648,ENSG00000141736,ENSG00000138798"
"REAC","RET signaling","REAC:R-HSA-8853659","false","0.0053197148713585276","2.2741116446061","38","88","5","10842","ENSG00000141738,ENSG00000160691,ENSG00000165059,ENSG00000142875,ENSG00000072062"
"REAC","Platelet Aggregation (Plug Formation)","REAC:R-HSA-76009","false","0.0053197148713585276","2.2741116446061","38","88","5","10842","ENSG00000160691,ENSG00000050820,ENSG00000197122,ENSG00000169398,ENSG00000103653"
"REAC","TYSND1 cleaves peroxisomal proteins","REAC:R-HSA-9033500","false","0.007360488799372698","2.1330933438389326","7","88","3","10842","ENSG00000133835,ENSG00000161533,ENSG00000156521"
"REAC","HDL assembly","REAC:R-HSA-8963896","false","0.007360488799372698","2.1330933438389326","7","88","3","10842","ENSG00000165059,ENSG00000142875,ENSG00000072062"
"REAC","Signaling by VEGF","REAC:R-HSA-194138","false","0.008532497515914842","2.0689238294864327","104","88","7","10842","ENSG00000050820,ENSG00000120899,ENSG00000165059,ENSG00000142875,ENSG00000169398,ENSG00000072062,ENSG00000089159"
"REAC","Signaling by ERBB2 KD Mutants","REAC:R-HSA-9664565","false","0.009093333899204305","2.0412768617094184","21","88","4","10842","ENSG00000160691,ENSG00000146648,ENSG00000141736,ENSG00000138798"
"REAC","Signaling by NOTCH1","REAC:R-HSA-1980143","false","0.010200888866862698","1.9913619838111676","72","88","6","10842","ENSG00000148400,ENSG00000137486,ENSG00000141480,ENSG00000143801,ENSG00000168214,ENSG00000080815"
"REAC","Integration of energy metabolism","REAC:R-HSA-163685","false","0.010269959523265237","1.9884312680733347","107","88","7","10842","ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000142875,ENSG00000072062,ENSG00000127588,ENSG00000108788"
"REAC","ROBO receptors bind AKAP5","REAC:R-HSA-9010642","false","0.011707605616839116","1.9315319156638815","8","88","3","10842","ENSG00000165059,ENSG00000142875,ENSG00000072062"
"REAC","Ligand-receptor interactions","REAC:R-HSA-5632681","false","0.011707605616839116","1.9315319156638815","8","88","3","10842","ENSG00000139549,ENSG00000164690,ENSG00000163501"
"REAC","Neurotransmitter receptors and postsynaptic signal transmission","REAC:R-HSA-112314","false","0.011916379866919579","1.9238556609221245","196","88","9","10842","ENSG00000132535,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000197122,ENSG00000142875,ENSG00000141404,ENSG00000072062,ENSG00000127588"
"REAC","Disease","REAC:R-HSA-1643685","false","0.013516608856422587","1.8691322536366324","1767","88","30","10842","ENSG00000148400,ENSG00000139549,ENSG00000140368,ENSG00000137486,ENSG00000141480,ENSG00000160691,ENSG00000088832,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000197122,ENSG00000162521,ENSG00000142875,ENSG00000143801,ENSG00000168214,ENSG00000169398,ENSG00000080815,ENSG00000072062,ENSG00000164690,ENSG00000163501,ENSG00000146648,ENSG00000141736,ENSG00000138798,ENSG00000141867,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000103653"
"REAC","Regulation of insulin secretion","REAC:R-HSA-422356","false","0.016130478956684298","1.7923527370650452","78","88","6","10842","ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000142875,ENSG00000072062,ENSG00000127588"
"REAC","Constitutive Signaling by Overexpressed ERBB2","REAC:R-HSA-9634285","false","0.017458286642123278","1.7579983802400312","9","88","3","10842","ENSG00000160691,ENSG00000141736,ENSG00000127947"
"REAC","Transmission across Chemical Synapses","REAC:R-HSA-112315","false","0.018589643729225246","1.7307289334079936","259","88","10","10842","ENSG00000132535,ENSG00000109971,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000197122,ENSG00000142875,ENSG00000141404,ENSG00000072062,ENSG00000127588"
"REAC","NOTCH3 Activation and Transmission of Signal to the Nucleus","REAC:R-HSA-9013507","false","0.01874917987261935","1.7270177244475002","25","88","4","10842","ENSG00000143801,ENSG00000080815,ENSG00000146648,ENSG00000138798"
"REAC","RAF/MAP kinase cascade","REAC:R-HSA-5673001","false","0.021849478899869372","1.6605589162958447","264","88","10","10842","ENSG00000132535,ENSG00000137486,ENSG00000141480,ENSG00000160691,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000138798,ENSG00000103653"
"REAC","Signaling by Non-Receptor Tyrosine Kinases","REAC:R-HSA-9006927","false","0.022915814833797916","1.6398646956292977","51","88","5","10842","ENSG00000050820,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000138798"
"REAC","Signaling by PTK6","REAC:R-HSA-8848021","false","0.022915814833797916","1.6398646956292977","51","88","5","10842","ENSG00000050820,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000138798"
"REAC","MAPK1/MAPK3 signaling","REAC:R-HSA-5684996","false","0.025585691750207983","1.5920028366853394","269","88","10","10842","ENSG00000132535,ENSG00000137486,ENSG00000141480,ENSG00000160691,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000138798,ENSG00000103653"
"REAC","Downregulation of ERBB2 signaling","REAC:R-HSA-8863795","false","0.02569143552108629","1.5902116286465136","27","88","4","10842","ENSG00000146648,ENSG00000141736,ENSG00000138798,ENSG00000127947"
"REAC","Hedgehog 'on' state","REAC:R-HSA-5632684","false","0.02624877555804018","1.5808909505738042","85","88","6","10842","ENSG00000139549,ENSG00000137486,ENSG00000141480,ENSG00000173020,ENSG00000164690,ENSG00000163501"
"REAC","Protein-protein interactions at synapses","REAC:R-HSA-6794362","false","0.028035330134330655","1.5522943254340824","86","88","6","10842","ENSG00000132535,ENSG00000105426,ENSG00000132589,ENSG00000137312,ENSG00000142949,ENSG00000126243"
"REAC","G-protein mediated events","REAC:R-HSA-112040","false","0.030267373763953033","1.5190252602229422","54","88","5","10842","ENSG00000165059,ENSG00000142875,ENSG00000141404,ENSG00000173020,ENSG00000072062"
"REAC","ERBB2 Activates PTK6 Signaling","REAC:R-HSA-8847993","false","0.033891698158734405","1.4699066700976755","11","88","3","10842","ENSG00000146648,ENSG00000141736,ENSG00000138798"
"REAC","Hemostasis","REAC:R-HSA-109582","false","0.03612591873203575","1.442181099386126","672","88","16","10842","ENSG00000089250,ENSG00000137486,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000050820,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000197122,ENSG00000142875,ENSG00000169398,ENSG00000072062,ENSG00000138798,ENSG00000127588,ENSG00000103653"
"REAC","Activation of kainate receptors upon glutamate binding","REAC:R-HSA-451326","false","0.03937986578692643","1.4047257683425574","30","88","4","10842","ENSG00000132535,ENSG00000176533,ENSG00000078369,ENSG00000127588"
"REAC","Class B/2 (Secretin family receptors)","REAC:R-HSA-373080","false","0.04343925452310618","1.3621176364412952","93","88","6","10842","ENSG00000139549,ENSG00000176533,ENSG00000078369,ENSG00000164690,ENSG00000163501,ENSG00000127588"
"REAC","SHC1 events in EGFR signaling","REAC:R-HSA-180336","false","0.04492383727836024","1.347523154511183","12","88","3","10842","ENSG00000160691,ENSG00000146648,ENSG00000138798"
"REAC","Regulation of glycolysis by fructose 2,6-bisphosphate metabolism","REAC:R-HSA-9634600","false","0.04492383727836024","1.347523154511183","12","88","3","10842","ENSG00000165059,ENSG00000142875,ENSG00000072062"
"REAC","CREB1 phosphorylation through the activation of Adenylate Cyclase","REAC:R-HSA-442720","false","0.04492383727836024","1.347523154511183","12","88","3","10842","ENSG00000165059,ENSG00000142875,ENSG00000072062"
"REAC","Ion channel transport","REAC:R-HSA-983712","false","0.04608401188166085","1.3364497200747572","182","88","8","10842","ENSG00000198838,ENSG00000119782,ENSG00000198363,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000186439,ENSG00000118729"
"WP","Hedgehog signaling pathway","WP:WP4249","false","2.7173403868714175e-10","9.565855956399645","43","71","10","8286","ENSG00000139549,ENSG00000137486,ENSG00000141480,ENSG00000165059,ENSG00000142875,ENSG00000100077,ENSG00000173020,ENSG00000072062,ENSG00000164690,ENSG00000163501"
"WP","Chemokine signaling pathway","WP:WP3929","false","9.042851882640784e-10","9.04369458262542","165","71","15","8286","ENSG00000137486,ENSG00000141480,ENSG00000160691,ENSG00000050820,ENSG00000120899,ENSG00000177885,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000142875,ENSG00000169398,ENSG00000173020,ENSG00000089159,ENSG00000127588,ENSG00000103653"
"WP","Calcium regulation in cardiac cells","WP:WP536","false","3.836806861084437e-9","8.416030061963115","151","71","14","8286","ENSG00000198838,ENSG00000137486,ENSG00000141480,ENSG00000088832,ENSG00000176533,ENSG00000078369,ENSG00000142875,ENSG00000143318,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000160014,ENSG00000118729,ENSG00000127588"
"WP","Ras signaling","WP:WP4223","false","5.1311886362276395e-8","7.289782019223613","183","71","14","8286","ENSG00000129007,ENSG00000160691,ENSG00000177885,ENSG00000176533,ENSG00000178372,ENSG00000078369,ENSG00000165059,ENSG00000142875,ENSG00000178363,ENSG00000072062,ENSG00000169885,ENSG00000160014,ENSG00000146648,ENSG00000127588"
"WP","Myometrial relaxation and contraction pathways","WP:WP289","false","8.819242404810245e-7","6.054568720258409","154","71","12","8286","ENSG00000198838,ENSG00000089250,ENSG00000137486,ENSG00000141480,ENSG00000176533,ENSG00000078369,ENSG00000142875,ENSG00000198626,ENSG00000196218,ENSG00000072062,ENSG00000160014,ENSG00000127588"
"WP","Gastrin signaling pathway","WP:WP4659","false","0.000005974252310166352","5.223716439817082","114","71","10","8286","ENSG00000137486,ENSG00000141480,ENSG00000160691,ENSG00000050820,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000072062,ENSG00000146648,ENSG00000089159"
"WP","EGF EGFR signaling pathway","WP:WP437","false","0.000013096019181784666","4.882860697483017","158","71","11","8286","ENSG00000160691,ENSG00000050820,ENSG00000120899,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000138798,ENSG00000127947,ENSG00000103653"
"WP","RAC1 PAK1 p38 MMP2 pathway","WP:WP3303","false","0.000015266002590811733","4.816274668249775","68","71","8","8286","ENSG00000089250,ENSG00000141738,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000089159"
"WP","Physico chemical features and toxicity associated pathways","WP:WP3680","false","0.00020954677994830065","3.6787190084709347","66","71","7","8286","ENSG00000089250,ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736"
"WP","Cell type dependent selectivity of CCK2R signaling","WP:WP3679","false","0.0005350688936635585","3.2715902960878727","13","71","4","8286","ENSG00000198838,ENSG00000198626,ENSG00000196218,ENSG00000004468"
"WP","Nanoparticle mediated activation of receptor signaling","WP:WP2643","false","0.0005412172717834784","3.266628352280316","28","71","5","8286","ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000089159"
"WP","GPR143 in melanocytes and retinal pigment epithelium cells","WP:WP4941","false","0.0007743975633541088","3.11103602220732","30","71","5","8286","ENSG00000137486,ENSG00000141480,ENSG00000165059,ENSG00000142875,ENSG00000072062"
"WP","Hedgehog signaling pathway","WP:WP47","false","0.0013357656125942187","2.8742697410276006","16","71","4","8286","ENSG00000139549,ENSG00000173020,ENSG00000164690,ENSG00000163501"
"WP","Hepatocyte growth factor receptor signaling","WP:WP313","false","0.0014724052972131742","2.8319726287788125","34","71","5","8286","ENSG00000120899,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000089159"
"WP","G protein signaling pathways","WP:WP35","false","0.001586116545918305","2.7996649044146387","89","71","7","8286","ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000142875,ENSG00000141404,ENSG00000072062,ENSG00000127588"
"WP","ErbB signaling pathway","WP:WP673","false","0.001586116545918305","2.7996649044146387","89","71","7","8286","ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000138798"
"WP","Integrin mediated cell adhesion","WP:WP185","false","0.003649829873331849","2.4377273785011004","101","71","7","8286","ENSG00000160691,ENSG00000050820,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000089159,ENSG00000103653"
"WP","Melanoma","WP:WP4685","false","0.0036857497532311128","2.4334741548685024","68","71","6","8286","ENSG00000129007,ENSG00000177885,ENSG00000178372,ENSG00000178363,ENSG00000169885,ENSG00000160014"
"WP","TROP2 regulatory signaling","WP:WP5300","false","0.0053773189540230444","2.2694342027150003","44","71","5","8286","ENSG00000148400,ENSG00000197122,ENSG00000184292,ENSG00000169398,ENSG00000146648"
"WP","Renin angiotensin aldosterone system RAAS ","WP:WP4756","false","0.0053773189540230444","2.2694342027150003","44","71","5","8286","ENSG00000129007,ENSG00000178372,ENSG00000178363,ENSG00000169885,ENSG00000160014"
"WP","Prolactin signaling pathway","WP:WP2037","false","0.0059911925078387366","2.2224867255191523","74","71","6","8286","ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000141736,ENSG00000089159"
"WP","Focal adhesion","WP:WP306","false","0.007020862128080199","2.1536095553233783","198","71","9","8286","ENSG00000160691,ENSG00000050820,ENSG00000177885,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000141736,ENSG00000089159,ENSG00000138798"
"WP","EGFR tyrosine kinase inhibitor resistance","WP:WP4806","false","0.012290430507807992","1.9104329044291801","84","71","6","8286","ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000146648,ENSG00000141736,ENSG00000138798"
"WP","Androgen receptor signaling pathway","WP:WP138","false","0.013135212706612413","1.8815628900221766","85","71","6","8286","ENSG00000116030,ENSG00000169083,ENSG00000197122,ENSG00000169398,ENSG00000108175,ENSG00000146648"
"WP","NRP1 triggered signaling pathways in pancreatic cancer ","WP:WP5144","false","0.013385264654142671","1.8733730374992756","53","71","5","8286","ENSG00000050820,ENSG00000197122,ENSG00000169398,ENSG00000146648,ENSG00000138798"
"WP","Oncostatin M signaling pathway","WP:WP2374","false","0.01746601802509208","1.7578060959813937","56","71","5","8286","ENSG00000160691,ENSG00000120899,ENSG00000177885,ENSG00000197122,ENSG00000089159"
"WP","Corticotropin releasing hormone signaling pathway","WP:WP2355","false","0.019227319679677765","1.7160812529147726","91","71","6","8286","ENSG00000137486,ENSG00000141480,ENSG00000078369,ENSG00000169398,ENSG00000100077,ENSG00000130726"
"WP","Dopamine metabolism","WP:WP2436","false","0.025985134705204024","1.5852750274816776","13","71","3","8286","ENSG00000165059,ENSG00000142875,ENSG00000072062"
"WP","Alpha 6 beta 4 signaling pathway","WP:WP244","false","0.02690460926169026","1.5701733108735376","33","71","4","8286","ENSG00000160691,ENSG00000177885,ENSG00000197122,ENSG00000169398"
"WP","Abnormal calcium handling and its effects on muscle contraction in DMD","WP:WP5343","false","0.03286901073073142","1.4832133668234506","14","71","3","8286","ENSG00000143318,ENSG00000196218,ENSG00000186439"
"WP","MAPK signaling pathway","WP:WP382","false","0.03704289189518534","1.4312951158050249","246","71","9","8286","ENSG00000109971,ENSG00000137486,ENSG00000141480,ENSG00000177885,ENSG00000165059,ENSG00000142875,ENSG00000072062,ENSG00000146648,ENSG00000138798"
"TF","Factor: Egr-1; motif: GCGGGGGCGG","TF:M07354","false","0.004617568393717706","2.335586663230608","8150","119","74","20045","ENSG00000148400,ENSG00000132535,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000105426,ENSG00000109971,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000152229,ENSG00000088832,ENSG00000120899,ENSG00000204256,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000067365,ENSG00000198363,ENSG00000078369,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000142875,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000166407,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000183715,ENSG00000100077,ENSG00000178363,ENSG00000173020,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000163501,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000136159,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243,ENSG00000112874,ENSG00000004468"
"TF","Factor: Egr-1; motif: GCGGGGGCGG; match class: 1","TF:M07354_1","false","0.007625391527482472","2.1177378524585864","3787","119","44","20045","ENSG00000148400,ENSG00000198838,ENSG00000145687,ENSG00000109971,ENSG00000110031,ENSG00000137486,ENSG00000188612,ENSG00000237172,ENSG00000050820,ENSG00000139197,ENSG00000152229,ENSG00000204256,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000078369,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000100077,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000156521,ENSG00000146648,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000136159,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243"
"TF","Factor: EGR; motif: CGCCCCCGCNN","TF:M08878","false","0.015516783671369674","1.8091982945813372","7724","119","70","20045","ENSG00000148400,ENSG00000132535,ENSG00000198838,ENSG00000145687,ENSG00000105426,ENSG00000109971,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000152229,ENSG00000088832,ENSG00000120899,ENSG00000204256,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000067365,ENSG00000078369,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000166407,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000100077,ENSG00000178363,ENSG00000173020,ENSG00000175356,ENSG00000072062,ENSG00000171806,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000163501,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000136159,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243,ENSG00000112874,ENSG00000004468"
"TF","Factor: WT1; motif: CGCCCCCNCN; match class: 1","TF:M02036_1","false","0.022956933673182234","1.6390861205314096","5489","119","55","20045","ENSG00000148400,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000105426,ENSG00000109971,ENSG00000110031,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000152229,ENSG00000204256,ENSG00000177885,ENSG00000116030,ENSG00000176533,ENSG00000078369,ENSG00000165059,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000142875,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000100077,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000163501,ENSG00000156521,ENSG00000146648,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243,ENSG00000112874"
"TF","Factor: TIEG1; motif: NCCCNSNCCCCGCCCCC; match class: 1","TF:M12351_1","false","0.025736980189689732","1.5894424117397836","8478","119","74","20045","ENSG00000148400,ENSG00000132535,ENSG00000139549,ENSG00000198838,ENSG00000157322,ENSG00000145687,ENSG00000105426,ENSG00000103254,ENSG00000109971,ENSG00000110031,ENSG00000129007,ENSG00000133835,ENSG00000137486,ENSG00000188612,ENSG00000141480,ENSG00000141738,ENSG00000160691,ENSG00000237172,ENSG00000175470,ENSG00000050820,ENSG00000139197,ENSG00000153485,ENSG00000204256,ENSG00000132589,ENSG00000177885,ENSG00000116030,ENSG00000221874,ENSG00000176533,ENSG00000214562,ENSG00000119782,ENSG00000198363,ENSG00000078369,ENSG00000137312,ENSG00000169083,ENSG00000197122,ENSG00000142875,ENSG00000143801,ENSG00000198626,ENSG00000142949,ENSG00000196218,ENSG00000180900,ENSG00000168214,ENSG00000188322,ENSG00000169398,ENSG00000108175,ENSG00000141404,ENSG00000185522,ENSG00000183715,ENSG00000080815,ENSG00000100077,ENSG00000175356,ENSG00000072062,ENSG00000171813,ENSG00000169925,ENSG00000170606,ENSG00000164690,ENSG00000163501,ENSG00000161533,ENSG00000160014,ENSG00000156521,ENSG00000150787,ENSG00000146648,ENSG00000144401,ENSG00000141736,ENSG00000140876,ENSG00000089159,ENSG00000141867,ENSG00000137727,ENSG00000135617,ENSG00000130726,ENSG00000127947,ENSG00000127588,ENSG00000126243,ENSG00000112874"
